f1_id,f2_id,f1_name,f2_name,weight_class,f1_knockdowns,f2_knockdowns,f1_sig_strike_atts,f1_sig_strikes,f2_sig_strike_atts,f2_sig_strikes,f1_tot_strike_atts,f1_tot_strikes,f2_tot_strike_atts,f2_tot_strikes,f1_takedown_atts,f1_takedowns,f2_takedown_atts,f2_takedowns,f1_submissions,f2_submissions,f1_reversals,f2_reversals,f1_ctrl_time,f2_ctrl_time,f1_head_strike_atts,f1_head_strikes,f2_head_strike_atts,f2_head_strikes,f1_body_strike_atts,f1_body_strikes,f2_body_strike_atts,f2_body_strikes,f1_leg_strike_atts,f1_leg_strikes,f2_leg_strike_atts,f2_leg_strikes,f1_dist_strike_atts,f1_dist_strikes,f2_dist_strike_atts,f2_dist_strikes,f1_clinch_atts,f1_clinchs,f2_clinch_atts,f2_clinchs,f1_ground_atts,f1_grounds,f2_ground_atts,f2_grounds,total_fight_time,result,fights_url,event_url
3508,441,Erick Silva,Charlie Brenneman,Welterweight,0,0,14,10,12,3,15,11,30,14,0,0,7,1,2,0,0,0,33.0,120.0,2,1,9,2,12,9,3,1,0,0,0,0,11,7,10,2,3,3,2,1,0,0,0,0,900.0,3508,http://www.ufcstats.com/fight-details/77b6fd5d0b8c60b4,http://www.ufcstats.com/event-details/49590e0508b2c19f
1036,1860,Jake Ellenberger,Martin Kampmann,Welterweight,1,1,50,19,31,13,64,27,34,16,0,0,1,0,0,0,0,0,248.0,29.0,46,15,25,10,2,2,6,3,2,2,0,0,36,13,20,6,4,4,9,6,10,2,2,1,1500.0,1860,http://www.ufcstats.com/fight-details/8422c70a72eb9291,http://www.ufcstats.com/event-details/96087e90d900f0ef
2297,3491,Cristiano Marcello,Sam Sicilia,Lightweight,0,0,90,39,93,33,92,39,103,42,2,0,0,0,0,0,0,0,5.0,28.0,80,32,82,23,9,6,10,10,1,1,1,0,90,39,78,23,0,0,4,2,0,0,11,8,900.0,3491,http://www.ufcstats.com/fight-details/fa8c1f3d27fc349c,http://www.ufcstats.com/event-details/96087e90d900f0ef
1848,3393,Myles Jury,Chris Saunders,Lightweight,0,0,49,12,27,6,49,12,27,6,0,0,1,1,1,0,0,0,0.0,36.0,30,5,14,1,5,2,1,0,14,5,12,5,49,12,27,6,0,0,0,0,0,0,0,0,900.0,1848,http://www.ufcstats.com/fight-details/2a7cf1a89de3709e,http://www.ufcstats.com/event-details/96087e90d900f0ef
781,3816,Daron Cruickshank,Chris Tickle,Lightweight,0,0,30,17,40,16,84,59,82,52,5,4,4,1,0,2,2,1,496.0,303.0,21,11,34,11,5,3,4,3,4,3,2,2,21,8,34,11,0,0,1,1,9,9,5,4,900.0,781,http://www.ufcstats.com/fight-details/06a28491fe26baa6,http://www.ufcstats.com/event-details/96087e90d900f0ef
3032,2052,Joe Proctor,Jeremy Larsen,Lightweight,1,0,28,10,29,13,31,13,29,13,0,0,0,0,0,0,0,0,5.0,0.0,26,8,22,8,1,1,7,5,1,1,0,0,24,7,29,13,2,1,0,0,2,2,0,0,900.0,3032,http://www.ufcstats.com/fight-details/e8bb812cd91d9c28,http://www.ufcstats.com/event-details/96087e90d900f0ef
47,2936,John Albert,Erik Perez,Bantamweight,0,0,24,6,26,18,44,25,81,59,3,0,0,0,2,1,0,1,52.0,154.0,18,3,15,8,5,2,8,7,1,1,3,3,20,4,16,11,4,2,4,2,0,0,6,5,900.0,2936,http://www.ufcstats.com/fight-details/8e4439cdc98d0644,http://www.ufcstats.com/event-details/96087e90d900f0ef
456,2780,Jonathan Brookins,Charles Oliveira,Featherweight,0,0,74,27,76,42,74,27,82,48,2,1,2,1,1,1,0,0,67.0,59.0,63,22,52,21,9,4,13,10,2,1,11,11,64,22,63,32,10,5,9,8,0,0,4,2,900.0,2780,http://www.ufcstats.com/fight-details/0b5c7c95b0316276,http://www.ufcstats.com/event-details/96087e90d900f0ef
1616,3407,Max Holloway,Pat Schilling,Featherweight,1,0,267,118,108,27,268,119,108,27,0,0,17,0,0,0,0,0,56.0,60.0,224,86,95,19,41,30,10,5,2,2,3,3,247,105,107,27,13,8,1,0,7,5,0,0,900.0,1616,http://www.ufcstats.com/fight-details/fe1ce9e3a38a734b,http://www.ufcstats.com/event-details/96087e90d900f0ef
2066,696,Justin Lawrence,John Cofer,Lightweight,1,0,155,54,101,36,163,59,107,39,3,1,4,2,0,0,0,0,53.0,52.0,138,44,77,20,14,8,18,11,3,2,6,5,140,46,93,31,7,5,8,5,8,3,0,0,900.0,2066,http://www.ufcstats.com/fight-details/64e7c4ee81d46900,http://www.ufcstats.com/event-details/96087e90d900f0ef
649,1683,Michael Chiesa,Al Iaquinta,Lightweight,0,0,15,9,16,8,15,9,16,8,3,1,0,0,1,0,0,0,65.0,0.0,11,5,13,6,1,1,2,1,3,3,1,1,15,9,14,8,0,0,2,0,0,0,0,0,900.0,649,http://www.ufcstats.com/fight-details/1c245dc63a0b9d51,http://www.ufcstats.com/event-details/96087e90d900f0ef
253,3931,Edson Barboza,Jamie Varner,Lightweight,0,1,17,11,35,20,17,11,57,33,0,0,2,2,0,0,0,0,0.0,71.0,6,1,32,17,1,0,3,3,10,10,0,0,17,11,18,11,0,0,0,0,0,0,17,9,900.0,3931,http://www.ufcstats.com/fight-details/9cdeb62aa9092713,http://www.ufcstats.com/event-details/4985113c0928aa62
2496,875,Stipe Miocic,Shane del Rosario,Heavyweight,0,0,84,32,49,32,115,58,50,33,2,2,0,0,0,0,0,0,178.0,0.0,76,26,22,10,5,4,15,14,3,2,12,8,72,21,48,31,0,0,1,1,12,11,0,0,900.0,2496,http://www.ufcstats.com/fight-details/cd2a60453f8ac133,http://www.ufcstats.com/event-details/4985113c0928aa62
3699,1786,Stefan Struve,Lavar Johnson,Heavyweight,0,0,0,0,7,4,0,0,12,7,0,0,0,0,1,0,0,0,0.0,53.0,0,0,5,2,0,0,2,2,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,900.0,3699,http://www.ufcstats.com/fight-details/a8dc7400f270a144,http://www.ufcstats.com/event-details/4985113c0928aa62
2681,1566,Roy Nelson,Dave Herman,Heavyweight,1,0,4,2,8,3,5,3,8,3,0,0,0,0,0,0,0,0,2.0,0.0,3,1,3,0,1,1,5,3,0,0,0,0,4,2,8,3,0,0,0,0,0,0,0,0,900.0,2681,http://www.ufcstats.com/fight-details/00cf159d5e637238,http://www.ufcstats.com/event-details/4985113c0928aa62
2478,940,Jason Miller,CB Dollaway,Middleweight,0,0,34,14,53,29,59,29,149,99,0,0,7,4,2,1,0,0,5.0,745.0,31,11,49,25,3,3,2,2,0,0,2,2,32,12,26,10,1,1,5,5,1,1,22,14,900.0,940,http://www.ufcstats.com/fight-details/de8e1dd07ad49c94,http://www.ufcstats.com/event-details/4985113c0928aa62
3990,3382,Jacob Volkmann,Paul Sass,Lightweight,0,0,5,2,4,1,6,3,7,2,0,0,0,0,0,2,0,0,91.0,1.0,3,1,4,1,1,1,0,0,1,0,0,0,5,2,4,1,0,0,0,0,0,0,0,0,900.0,3382,http://www.ufcstats.com/fight-details/3fc1ebe73920a2a7,http://www.ufcstats.com/event-details/4985113c0928aa62
1500,2207,Dan Hardy,Duane Ludwig,Welterweight,1,0,29,18,38,17,31,19,39,17,2,0,0,0,0,0,0,0,88.0,0.0,25,15,26,8,2,1,8,5,2,2,4,4,19,10,25,7,5,4,13,10,5,4,0,0,900.0,1500,http://www.ufcstats.com/fight-details/8238c5f16d0b39c3,http://www.ufcstats.com/event-details/4985113c0928aa62
462,2989,Mike Brown,Daniel Pineda,Featherweight,0,0,67,38,80,28,196,141,118,54,5,2,3,1,0,0,0,2,404.0,188.0,51,23,73,22,16,15,3,2,0,0,4,4,38,17,69,21,17,15,4,2,12,6,7,5,900.0,462,http://www.ufcstats.com/fight-details/d5457867cbd0caf7,http://www.ufcstats.com/event-details/4985113c0928aa62
948,2497,Junior Dos Santos,Frank Mir,Heavyweight,1,0,89,59,37,17,97,63,37,17,0,0,4,0,0,0,0,0,18.0,9.0,70,44,23,5,19,15,4,2,0,0,10,10,84,56,37,17,0,0,0,0,5,3,0,0,1500.0,948,http://www.ufcstats.com/fight-details/41e6ace08a2679e1,http://www.ufcstats.com/event-details/4985113c0928aa62
432,1035,Diego Brandao,Darren Elkins,Featherweight,0,0,47,23,88,36,79,46,187,115,0,0,6,1,0,1,0,0,250.0,392.0,44,20,77,27,2,2,11,9,1,1,0,0,23,9,57,14,1,1,1,0,23,13,30,22,900.0,1035,http://www.ufcstats.com/fight-details/b187bdcc2ceba00f,http://www.ufcstats.com/event-details/4985113c0928aa62
1943,3783,Kyle Kingsbury,Glover Teixeira,Heavyweight,0,0,19,5,30,15,19,5,49,27,1,0,0,0,0,1,0,0,0.0,67.0,13,1,28,14,4,2,2,1,2,2,0,0,16,4,20,11,3,1,1,0,0,0,9,4,900.0,3783,http://www.ufcstats.com/fight-details/a6a1adfeab7f7bb7,http://www.ufcstats.com/event-details/4985113c0928aa62
3942,3506,Cain Velasquez,Antonio Silva,Heavyweight,0,0,50,28,2,1,84,53,4,3,1,1,0,0,0,0,0,0,209.0,0.0,50,28,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,50,28,1,0,900.0,3942,http://www.ufcstats.com/fight-details/1a699da1b1b5ef85,http://www.ufcstats.com/event-details/4985113c0928aa62
947,3461,Rafael Dos Anjos,Kamal Shalorus,Lightweight,1,0,10,5,12,2,17,11,12,2,0,0,1,0,1,0,0,0,35.0,0.0,9,4,11,1,1,1,1,1,0,0,0,0,6,2,11,1,0,0,1,1,4,3,0,0,900.0,947,http://www.ufcstats.com/fight-details/ade59be2e9bc1108,http://www.ufcstats.com/event-details/8caca5857ce0e30b
3772,4154,Brad Tavares,Dongi Yang,Middleweight,0,0,159,39,83,32,167,47,95,44,3,2,3,1,0,0,0,0,138.0,34.0,114,13,58,17,22,10,10,4,23,16,15,11,154,35,79,28,5,4,3,3,0,0,1,1,900.0,3772,http://www.ufcstats.com/fight-details/3b1461ff02a3f98e,http://www.ufcstats.com/event-details/8caca5857ce0e30b
3286,2186,Amir Sadollah,Jorge Lopez,Welterweight,0,0,83,36,61,32,129,77,72,39,3,1,14,4,1,0,0,0,112.0,504.0,51,14,45,19,20,13,9,6,12,9,7,7,66,23,55,27,17,13,5,4,0,0,1,1,900.0,3286,http://www.ufcstats.com/fight-details/0b4ac9bcf5dbb382,http://www.ufcstats.com/event-details/8caca5857ce0e30b
2410,2123,Cody McKenzie,Marcus LeVesseur,Lightweight,0,0,7,1,14,7,16,10,15,8,0,0,2,2,2,1,1,0,2.0,130.0,7,1,11,6,0,0,1,0,0,0,2,1,7,1,9,3,0,0,1,1,0,0,4,3,900.0,2410,http://www.ufcstats.com/fight-details/df5ab14481442365,http://www.ufcstats.com/event-details/8caca5857ce0e30b
1405,3020,TJ Grant,Carlo Prater,Lightweight,0,0,113,68,61,27,163,116,67,33,7,3,3,0,1,1,0,1,414.0,35.0,69,30,41,14,32,27,8,3,12,11,12,10,73,34,57,25,28,24,3,2,12,10,1,0,900.0,1405,http://www.ufcstats.com/fight-details/4655930eb83446c7,http://www.ufcstats.com/event-details/8caca5857ce0e30b
3000,2277,Igor Pokrajac,Fabio Maldonado,Heavyweight,0,0,80,36,137,98,111,64,215,166,4,1,1,0,0,0,0,0,367.0,166.0,73,30,109,72,1,1,28,26,6,5,0,0,60,24,97,61,17,10,40,37,3,2,0,0,900.0,3000,http://www.ufcstats.com/fight-details/303db84673492cd6,http://www.ufcstats.com/event-details/8caca5857ce0e30b
1727,1650,Yves Jabouin,Jeff Hougland,Bantamweight,1,0,93,50,52,18,145,88,69,30,0,0,3,0,0,0,0,0,301.0,11.0,62,30,28,2,24,17,8,4,7,3,16,12,62,30,51,18,1,1,1,0,30,19,0,0,900.0,1727,http://www.ufcstats.com/fight-details/e0e41464c1bc7ee1,http://www.ufcstats.com/event-details/8caca5857ce0e30b
2224,2065,Jason MacDonald,Tom Lawlor,Middleweight,0,1,8,1,11,5,8,1,11,5,1,0,0,0,0,0,0,0,2.0,1.0,8,1,11,5,0,0,0,0,0,0,0,0,7,1,10,4,1,0,0,0,0,0,1,1,900.0,2065,http://www.ufcstats.com/fight-details/57bbe424b0d6837c,http://www.ufcstats.com/event-details/8caca5857ce0e30b
1844,2999,Chan Sung Jung,Dustin Poirier,Featherweight,0,0,154,74,127,56,240,149,146,70,4,4,4,0,3,0,0,2,302.0,231.0,136,59,111,44,15,12,2,1,3,3,14,11,135,60,124,55,6,5,3,1,13,9,0,0,1500.0,1844,http://www.ufcstats.com/fight-details/a8ec9c513d28c25c,http://www.ufcstats.com/event-details/8caca5857ce0e30b
628,3665,Donald Cerrone,Jeremy Stephens,Lightweight,0,0,192,87,115,46,192,87,119,50,3,1,3,0,0,0,0,0,31.0,1.0,135,35,81,24,22,20,19,11,35,32,15,11,188,85,113,44,4,2,2,2,0,0,0,0,900.0,628,http://www.ufcstats.com/fight-details/49818fb1520ce956,http://www.ufcstats.com/event-details/8caca5857ce0e30b
3612,3168,Alex Soto,Francisco Rivera,Bantamweight,0,1,178,41,173,68,185,46,184,78,10,3,0,0,0,0,0,0,55.0,1.0,138,16,144,48,34,20,20,13,6,5,9,7,168,35,153,58,8,4,17,9,2,2,3,1,900.0,3168,http://www.ufcstats.com/fight-details/b4407dd3627c1675,http://www.ufcstats.com/event-details/8caca5857ce0e30b
802,1018,Jeff Curran,Johnny Eduardo,Bantamweight,0,0,152,31,154,51,152,31,154,51,2,0,0,0,0,0,0,0,0.0,0.0,133,21,122,25,12,5,4,4,7,5,28,22,151,30,152,49,1,1,2,2,0,0,0,0,900.0,1018,http://www.ufcstats.com/fight-details/fc95c49b69a8d476,http://www.ufcstats.com/event-details/8caca5857ce0e30b
1528,1992,John Hathaway,Pascal Krauss,Welterweight,1,0,154,68,95,33,219,123,113,48,7,2,3,1,0,0,0,0,299.0,105.0,137,55,77,20,14,10,9,5,3,3,9,8,120,47,89,28,10,7,3,2,24,14,3,3,900.0,1528,http://www.ufcstats.com/fight-details/920665daa1261dbc,http://www.ufcstats.com/event-details/5898357a45a73674
275,1786,Pat Barry,Lavar Johnson,Heavyweight,0,1,22,15,71,39,29,22,78,46,1,0,0,0,1,0,0,0,147.0,42.0,18,11,63,32,1,1,7,6,3,3,1,1,14,9,14,2,7,5,57,37,1,1,0,0,900.0,1786,http://www.ufcstats.com/fight-details/c7be6a466d1d0a1e,http://www.ufcstats.com/event-details/5898357a45a73674
1981,1556,Josh Koscheck,Johny Hendricks,Welterweight,0,0,89,33,120,55,115,57,153,82,2,1,6,2,0,0,0,0,206.0,151.0,76,23,94,32,13,10,2,2,0,0,24,21,61,18,88,28,18,6,32,27,10,9,0,0,900.0,1556,http://www.ufcstats.com/fight-details/a5fa3bf3dc91eb88,http://www.ufcstats.com/event-details/5898357a45a73674
611,659,Danny Castillo,John Cholish,Lightweight,0,0,136,52,84,29,147,62,86,31,3,1,6,1,0,0,0,0,175.0,51.0,109,29,74,20,11,9,3,2,16,14,7,7,109,31,81,27,21,18,3,2,6,3,0,0,900.0,611,http://www.ufcstats.com/fight-details/c039953c2f438832,http://www.ufcstats.com/event-details/5898357a45a73674
882,888,Roland Delorme,Nick Denis,Bantamweight,0,0,42,26,43,24,56,40,60,37,5,1,1,1,2,0,0,0,34.0,126.0,29,14,34,15,10,9,6,6,3,3,3,3,33,18,24,8,8,7,16,13,1,1,3,3,900.0,882,http://www.ufcstats.com/fight-details/151f9966cae7682c,http://www.ufcstats.com/event-details/5898357a45a73674
911,2480,Nate Diaz,Jim Miller,Lightweight,0,0,98,46,71,25,154,97,73,27,1,0,5,1,2,0,2,0,157.0,75.0,74,29,51,11,18,11,10,7,6,6,10,7,68,23,49,13,29,22,22,12,1,1,0,0,1500.0,911,http://www.ufcstats.com/fight-details/db51d17ea03da745,http://www.ufcstats.com/event-details/5898357a45a73674
935,1038,John Dodson,Tim Elliott,Flyweight,0,0,233,80,225,79,236,83,227,81,4,2,5,0,0,0,0,0,12.0,2.0,200,54,192,64,24,17,28,11,9,9,5,4,226,78,203,67,6,2,22,12,1,0,0,0,900.0,935,http://www.ufcstats.com/fight-details/e257f0f5224ef6ab,http://www.ufcstats.com/event-details/5898357a45a73674
328,1276,Dennis Bermudez,Pablo Garza,Featherweight,0,0,85,45,59,27,166,114,93,57,9,8,2,0,1,0,0,0,780.0,9.0,69,33,46,17,7,5,10,9,9,7,3,1,22,7,24,8,8,6,7,5,55,32,28,14,900.0,328,http://www.ufcstats.com/fight-details/0387bc11a0a0c325,http://www.ufcstats.com/event-details/5898357a45a73674
2347,3945,Mike Massenzio,Karlos Vemola,Middleweight,0,0,27,11,39,16,30,14,40,16,3,1,4,2,0,2,0,0,157.0,65.0,23,9,32,13,4,2,1,0,0,0,6,3,20,7,26,8,7,4,6,2,0,0,7,6,900.0,3945,http://www.ufcstats.com/fight-details/a28c80463d7d0c03,http://www.ufcstats.com/event-details/5898357a45a73674
1123,1788,Tony Ferguson,Michael Johnson,Lightweight,0,1,176,45,183,67,176,45,183,67,1,0,2,0,0,0,0,0,0.0,1.0,143,23,118,28,15,7,44,22,18,15,21,17,175,45,181,66,1,0,2,1,0,0,0,0,900.0,1788,http://www.ufcstats.com/fight-details/1f290005cc147afb,http://www.ufcstats.com/event-details/5898357a45a73674
1283,2156,Louis Gaudinot,John Lineker,Flyweight,0,0,132,65,212,96,169,94,240,121,2,2,0,0,1,0,0,0,224.0,14.0,113,52,165,65,17,11,40,25,2,2,7,6,107,51,204,90,5,2,5,3,20,12,3,3,900.0,1283,http://www.ufcstats.com/fight-details/539e0008bb634f1b,http://www.ufcstats.com/event-details/5898357a45a73674
2851,303,Rousimar Palhares,Alan Belcher,Middleweight,0,0,1,0,37,20,2,1,46,29,1,1,0,0,1,1,0,0,7.0,134.0,1,0,36,19,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,34,20,900.0,303,http://www.ufcstats.com/fight-details/704a089fde021153,http://www.ufcstats.com/event-details/5898357a45a73674
446,365,Marcus Brimage,Maximo Blanco,Featherweight,0,0,136,24,78,18,136,24,78,18,0,0,3,0,0,0,0,0,1.0,1.0,108,15,59,9,11,2,10,4,17,7,9,5,132,24,74,17,3,0,3,1,1,0,1,0,900.0,446,http://www.ufcstats.com/fight-details/eaf8782e4e03139b,http://www.ufcstats.com/event-details/155bfc7ed36622df
2226,2488,Rory MacDonald,Che Mills,Welterweight,0,0,69,47,22,6,99,75,38,21,2,2,0,0,0,0,0,0,351.0,16.0,66,45,17,2,2,2,0,0,1,0,5,4,9,3,19,4,0,0,3,2,60,44,0,0,900.0,2226,http://www.ufcstats.com/fight-details/4966e9d7479c8d8d,http://www.ufcstats.com/event-details/155bfc7ed36622df
1628,4137,Mark Hominick,Eddie Yagin,Featherweight,0,2,210,110,284,84,217,116,301,100,0,0,0,0,0,0,0,0,0.0,88.0,188,96,253,69,19,12,13,3,3,2,18,12,210,110,259,73,0,0,0,0,0,0,25,11,900.0,4137,http://www.ufcstats.com/fight-details/eb5cd79e00dd5cd2,http://www.ufcstats.com/event-details/155bfc7ed36622df
2271,2715,John Makdessi,Anthony Njokuani,Lightweight,0,0,116,39,152,73,124,45,154,75,0,0,0,0,0,0,0,0,0.0,0.0,66,14,84,29,36,14,40,23,14,11,28,21,112,38,150,71,4,1,2,2,0,0,0,0,900.0,2715,http://www.ufcstats.com/fight-details/2bb3a036759d79f2,http://www.ufcstats.com/event-details/155bfc7ed36622df
3402,3254,Brendan Schaub,Ben Rothwell,Heavyweight,0,1,17,9,17,8,17,9,18,8,0,0,0,0,0,0,0,0,8.0,2.0,17,9,15,6,0,0,2,2,0,0,0,0,15,7,12,5,2,2,2,2,0,0,3,1,900.0,3254,http://www.ufcstats.com/fight-details/41d170c5da83c8be,http://www.ufcstats.com/event-details/155bfc7ed36622df
833,1074,Mac Danzig,Efrain Escudero,Lightweight,0,0,119,67,133,56,190,130,186,107,5,1,2,0,0,1,0,0,334.0,60.0,75,24,94,24,28,27,20,15,16,16,19,17,95,46,119,44,24,21,14,12,0,0,0,0,900.0,833,http://www.ufcstats.com/fight-details/ad101f8850eff427,http://www.ufcstats.com/event-details/155bfc7ed36622df
4107,686,Keith Wisniewski,Chris Clements,Welterweight,0,2,46,28,123,68,65,44,144,86,6,3,2,0,1,0,0,0,350.0,94.0,43,26,85,38,3,2,21,14,0,0,17,16,35,18,99,49,0,0,11,8,11,10,13,11,900.0,686,http://www.ufcstats.com/fight-details/06eb7492a27bb19a,http://www.ufcstats.com/event-details/155bfc7ed36622df
1803,1088,Jon Jones,Rashad Evans,Heavyweight,0,0,214,105,151,45,228,116,155,49,2,1,4,0,0,0,0,0,60.0,9.0,154,68,104,16,37,19,27,13,23,18,20,16,187,86,137,39,25,18,11,6,2,1,3,0,1500.0,1803,http://www.ufcstats.com/fight-details/9dc5b5f29d9ff028,http://www.ufcstats.com/event-details/155bfc7ed36622df
3835,2389,Miguel Torres,Michael McDonald,Bantamweight,0,1,29,8,59,16,29,8,59,16,0,0,0,0,0,0,0,0,0.0,2.0,26,6,55,13,2,1,4,3,1,1,0,0,29,8,56,14,0,0,0,0,0,0,3,2,900.0,2389,http://www.ufcstats.com/fight-details/33a93002fef6c89d,http://www.ufcstats.com/event-details/155bfc7ed36622df
472,1424,Travis Browne,Chad Griggs,Heavyweight,0,0,8,4,3,0,11,7,10,6,2,1,0,0,1,0,0,0,94.0,0.0,5,2,3,0,2,1,0,0,1,1,0,0,5,2,3,0,2,2,0,0,1,0,0,0,900.0,472,http://www.ufcstats.com/fight-details/a6c02fb0b18e916c,http://www.ufcstats.com/event-details/155bfc7ed36622df
461,3811,Matt Brown,Stephen Thompson,Welterweight,0,0,77,36,133,67,148,91,146,78,13,5,0,0,1,0,1,1,485.0,48.0,59,20,115,53,7,6,16,12,11,10,2,2,53,17,126,61,3,3,4,3,21,16,3,3,900.0,461,http://www.ufcstats.com/fight-details/bf5a5b23a49fa17c,http://www.ufcstats.com/event-details/155bfc7ed36622df
373,65,Mark Bocek,John Alessio,Lightweight,0,0,107,74,87,33,153,117,140,82,11,5,0,0,0,0,0,0,584.0,12.0,80,50,74,25,3,2,8,3,24,22,5,5,47,20,78,27,17,16,9,6,43,38,0,0,900.0,373,http://www.ufcstats.com/fight-details/c1c8b38d315d487b,http://www.ufcstats.com/event-details/155bfc7ed36622df
1781,2260,DaMarques Johnson,John Maguire,Welterweight,0,0,25,15,7,6,44,33,38,35,0,0,3,3,1,1,1,0,105.0,366.0,18,8,5,4,2,2,2,2,5,5,0,0,12,6,2,1,1,1,0,0,12,8,5,5,900.0,2260,http://www.ufcstats.com/fight-details/3368c2419e259992,http://www.ufcstats.com/event-details/21f2974fd08085e3
901,872,Cyrille Diabate,Tom DeBlass,Heavyweight,0,0,50,48,6,1,94,90,24,17,2,2,4,2,0,1,1,2,326.0,439.0,33,31,5,1,15,15,1,0,2,2,0,0,13,12,6,1,0,0,0,0,37,36,0,0,900.0,901,http://www.ufcstats.com/fight-details/8aa637fc26a01581,http://www.ufcstats.com/event-details/21f2974fd08085e3
3649,3298,Brian Stann,Alessio Sakara,Middleweight,1,0,33,18,14,7,47,28,20,13,0,0,0,0,0,0,0,0,76.0,0.0,29,14,12,5,1,1,2,2,3,3,0,0,16,7,10,5,8,5,4,2,9,6,0,0,900.0,3649,http://www.ufcstats.com/fight-details/990bf4ef60890853,http://www.ufcstats.com/event-details/21f2974fd08085e3
10,1539,Papy Abedi,James Head,Welterweight,0,0,18,11,43,21,28,19,50,28,3,1,0,0,0,1,0,0,115.0,43.0,13,7,36,16,2,2,7,5,3,2,0,0,12,6,28,9,3,2,12,10,3,3,3,2,900.0,1539,http://www.ufcstats.com/fight-details/a2308473bcd77da8,http://www.ufcstats.com/event-details/21f2974fd08085e3
3554,2738,Dennis Siver,Diego Nunes,Featherweight,0,0,203,68,125,49,216,78,125,49,6,0,0,0,0,0,0,0,33.0,0.0,143,31,58,11,24,17,20,15,36,20,47,23,183,58,106,35,20,10,19,14,0,0,0,0,900.0,3554,http://www.ufcstats.com/fight-details/2dc181c1473eb269,http://www.ufcstats.com/event-details/21f2974fd08085e3
3813,4181,Simeon Thoresen,Besam Yousef,Welterweight,0,0,67,37,54,28,117,81,137,98,4,1,0,0,3,0,1,0,208.0,9.0,49,19,46,22,18,18,7,5,0,0,1,1,39,12,39,16,18,18,12,10,10,7,3,2,900.0,3813,http://www.ufcstats.com/fight-details/589fd70f6f8b747c,http://www.ufcstats.com/event-details/21f2974fd08085e3
1455,3500,Alexander Gustafsson,Thiago Silva,Heavyweight,1,0,283,76,108,38,287,78,108,38,1,1,0,0,0,0,0,0,39.0,0.0,249,50,80,21,13,7,10,4,21,19,18,13,272,72,97,36,8,3,9,2,3,1,2,0,900.0,1455,http://www.ufcstats.com/fight-details/93096cfccdbf4fe8,http://www.ufcstats.com/event-details/21f2974fd08085e3
2979,2838,Brad Pickett,Damacio Page,Bantamweight,1,0,67,36,57,23,101,65,70,34,5,4,4,1,1,1,0,1,337.0,63.0,64,34,44,18,2,1,12,4,1,1,1,1,24,11,45,16,3,1,8,4,40,24,4,3,900.0,2979,http://www.ufcstats.com/fight-details/806761834799c352,http://www.ufcstats.com/event-details/21f2974fd08085e3
582,621,Francis Carmont,Magnus Cedenblad,Middleweight,0,0,30,28,14,11,57,53,42,39,2,2,0,0,1,1,1,1,218.0,133.0,29,27,11,10,1,1,1,0,0,0,2,1,3,2,7,4,0,0,0,0,27,26,7,7,900.0,582,http://www.ufcstats.com/fight-details/a90cabf2913fc6ef,http://www.ufcstats.com/event-details/21f2974fd08085e3
4177,4106,Jason Young,Eric Wisely,Featherweight,0,0,86,44,69,36,179,133,157,118,6,4,1,0,0,0,0,0,511.0,9.0,56,19,47,15,6,6,11,11,24,19,11,10,54,18,66,33,8,8,3,3,24,18,0,0,900.0,4177,http://www.ufcstats.com/fight-details/0890d21317c9aa2d,http://www.ufcstats.com/event-details/21f2974fd08085e3
3802,231,Paulo Thiago,Siyar Bahadurzada,Welterweight,0,1,2,0,4,3,2,0,4,3,0,0,0,0,0,0,0,0,0.0,2.0,2,0,4,3,0,0,0,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,900.0,231,http://www.ufcstats.com/fight-details/8757fbfa0857415f,http://www.ufcstats.com/event-details/21f2974fd08085e3
2237,1725,Reza Madadi,Yoislandy Izquierdo,Lightweight,0,0,1,1,64,36,2,2,72,44,7,3,2,0,1,0,0,0,135.0,16.0,0,0,41,17,0,0,15,12,1,1,8,7,0,0,56,30,1,1,6,4,0,0,2,2,900.0,2237,http://www.ufcstats.com/fight-details/a7e1e349980063c9,http://www.ufcstats.com/event-details/21f2974fd08085e3
310,3900,Joseph Benavidez,Yasuhiro Urushitani,Flyweight,1,0,50,18,18,8,65,33,22,12,5,1,0,0,1,0,0,0,171.0,0.0,29,8,13,5,10,6,2,2,11,4,3,1,42,12,18,8,2,2,0,0,6,4,0,0,900.0,310,http://www.ufcstats.com/fight-details/058d32372a2271fd,http://www.ufcstats.com/event-details/b5ea750025697880
3781,3241,James Te Huna,Aaron Rosa,Heavyweight,0,0,33,22,12,0,50,37,29,16,0,0,0,0,0,0,0,0,66.0,0.0,31,20,12,0,0,0,0,0,2,2,0,0,18,11,12,0,7,4,0,0,8,7,0,0,900.0,3781,http://www.ufcstats.com/fight-details/33f0817701e49bf1,http://www.ufcstats.com/event-details/b5ea750025697880
